"Data Source","World Development Indicators",

"Last Updated Date","2017-04-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Mongolia","MNG","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.87769009","","","","","16.12200652","","","","","19.16057328","","","","","18.44796593","","","","","20.26620645","20.33276672","21.64073889","22.17840935","22.93014116","23.59317989","",
"Northern Mariana Islands","MNP","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.40842711","","","","","11.10545679","","","","","11.09447199","","","","","11.96434107","","","","","10.81357056","10.25166502","10.52560465","10.85885098","11.22076588","11.89636917","",
"Mozambique","MOZ","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.48645256","","","","","22.47802203","","","","","22.83011027","","","","","22.57308851","","","","","19.78419686","20.05463693","20.09680525","19.97027755","19.82030792","19.53856529","",
"Mauritania","MRT","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.79303315","","","","","95.5356465","","","","","94.98384277","","","","","64.99106496","","","","","74.37039219","79.19338972","79.45892935","83.47879591","82.94711207","85.08515449","",
"Mauritius","MUS","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.82282668","","","","","18.0492242","","","","","18.12599683","","","","","18.70750843","","","","","13.63747442","13.75478499","14.00774073","14.48532747","14.61418025","14.95404587","",
"Malawi","MWI","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.41344191","","","","","29.11089659","","","","","29.20882033","","","","","29.43248757","","","","","26.67043623","27.85564969","27.80368186","27.71110823","26.62499698","25.72702911","",
"Malaysia","MYS","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.51768483","","","","","15.7044394","","","","","15.90752898","","","","","19.81326962","","","","","15.27235986","15.43987084","15.6245","16.07241052","15.53289658","15.55640978","",
"North America","NAC","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0351297267509","","","","","10.5667516059501","","","","","10.413904796866","","","","","10.1938311933012","","","","","8.48298544331289","8.51954874989267","8.54003420079353","8.40673806517549","8.37288093815451","8.31460210098598","",
"Namibia","NAM","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.1050822","","","","","25.2361668","","","","","27.24717727","","","","","25.626632","","","","","22.85712891","22.74033593","22.81290125","21.88508035","21.79781899","21.44459626","",
"New Caledonia","NCL","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131.8628475","","","","","130.8784276","","","","","128.5868795","","","","","112.1220277","","","","","115.7110887","118.0413822","102.7970275","83.43617384","71.8987133","62.74462018","",
"Nigeria","NGA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.46503227","","","","","77.89286596","","","","","74.46911257","","","","","59.9543648","","","","","51.49055496","53.32699384","50.04470235","46.3640407","41.56874429","37.95728931","",
"Nicaragua","NIC","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.35731846","","","","","33.18037992","","","","","34.37261799","","","","","32.15238718","","","","","22.83719911","25.23396016","28.76908764","29.27403914","28.24734132","27.3819724","",
"Netherlands","NLD","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.6755375","","","","","16.97843335","","","","","15.77620866","","","","","15.22863719","","","","","15.31200608","15.32815145","14.71174775","14.85681167","14.8193533","14.63752206","",
"Norway","NOR","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.56897159","","","","","9.983466604","","","","","9.578694148","","","","","8.811774721","","","","","8.939273026","8.652098488","8.573063903","8.688303453","8.875483039","9.07633792","",
"Nepal","NPL","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.23269265","","","","","57.11361079","","","","","56.26103336","","","","","60.33007887","","","","","62.82528597","63.42531062","64.84943732","70.56756508","71.87285903","74.99780697","",
"Nauru","NRU","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.26120831","","","","","6.25842797","","","","","6.234678209","","","","","6.09778713","","","","","5.417376081","5.407680071","5.480345171","5.454583943","5.516300044","5.546610811","",
"OECD members","OED","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.4608895270796","","","","","16.1636769603155","","","","","15.7856393593069","","","","","15.1667608793386","","","","","14.4265529838047","14.2876784399493","14.2527988967804","14.5770980365408","14.8809237807788","15.1818267726523","",
"Oman","OMN","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.69245776","","","","","65.11932304","","","","","66.1496464","","","","","57.3054773","","","","","55.28050192","57.03160813","59.66789327","57.40360315","55.16104736","53.28119972","",
"Other small states","OSS","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.3646413681331","","","","","31.3396137968748","","","","","32.925316446927","","","","","30.4003581273363","","","","","35.2006692086343","35.0805825985816","36.1065195879224","36.2157374231497","35.5608309399694","35.7018921972692","",
"Pakistan","PAK","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.96803034","","","","","67.31833036","","","","","69.59438048","","","","","63.87646024","","","","","61.4352519","63.65615362","63.33179486","64.32483882","64.27980551","64.95375677","",
"Panama","PAN","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.91794414","","","","","15.5054988","","","","","16.300258","","","","","14.13570391","","","","","10.21139384","10.43768676","11.04324562","12.3297075","12.28873475","13.19621425","",
"Peru","PER","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.54731821","","","","","31.71633147","","","","","35.44074464","","","","","41.01236026","","","","","27.81107988","29.95468034","29.54095796","29.42035375","28.41137653","27.8233501","",
"Philippines","PHL","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.42091125","","","","","24.50291603","","","","","25.22602241","","","","","28.04409122","","","","","23.54847286","23.55810712","23.28472423","23.94319453","23.5015133","23.48713422","",
"Palau","PLW","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.08036423","","","","","15.088261","","","","","15.81178177","","","","","13.75353959","","","","","11.53065949","13.01693625","13.82193084","14.37039306","14.00465877","13.85807071","",
"Poland","POL","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.53967676","","","","","32.88098618","","","","","26.31275504","","","","","25.14018606","","","","","27.45652408","26.96348745","24.37963541","24.69330345","24.80509571","24.28187517","",
"Pre-demographic dividend","PRE","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.0689989719927","","","","","52.9195019286209","","","","","52.4298379312483","","","","","45.5977703709489","","","","","44.5531065165546","46.192693176879","45.3690228625154","42.9322044648713","40.4479530821659","38.4231890485648","",
"Puerto Rico","PRI","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.28080861","","","","","19.09505955","","","","","25.27062347","","","","","19.14956554","","","","","17.35901029","14.54164833","19.26466145","20.04350638","15.99021676","17.84794151","",
"Korea, Dem. People’s Rep.","PRK","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.6986345","","","","","30.58115236","","","","","30.96057371","","","","","31.99747762","","","","","31.36987266","29.67117197","30.47143143","31.76718291","33.03288697","34.08883481","",
"Portugal","PRT","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.883977844","","","","","9.736873816","","","","","9.672494205","","","","","9.927760688","","","","","9.493221426","9.362022584","9.422271123","9.415763548","9.646636615","9.760644322","",
"Paraguay","PRY","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.43909602","","","","","23.04140193","","","","","22.99004727","","","","","23.33701693","","","","","17.48071848","18.24905699","16.33564052","16.17969819","15.30114462","14.853318","",
"West Bank and Gaza","PSE","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.50073816","","","","","16.9245575","","","","","17.04205406","","","","","16.42383925","","","","","18.20988627","17.7682129","17.86181344","18.56557294","19.51375876","20.60740486","",
"Pacific island small states","PSS","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.88746688169545","","","","","8.01587959846383","","","","","7.99304841963287","","","","","8.55702771276138","","","","","6.29079793537931","6.12518973608844","6.31976079037629","6.74971898629111","6.52595118691193","6.98858392597778","",
"Post-demographic dividend","PST","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2683534213914","","","","","14.4494804777998","","","","","13.5981781310523","","","","","13.1085704072515","","","","","12.4297081517992","12.2389680460402","12.2636254030709","12.5452994814904","12.8087569102226","13.0789259007132","",
"French Polynesia","PYF","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107.8546334","","","","","105.5053241","","","","","105.6448713","","","","","102.5636164","","","","","121.9233238","112.0979824","120.3856139","115.6032858","107.2304966","107.3089368","",
"Romania","ROU","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.02637946","","","","","24.56723922","","","","","21.16136449","","","","","17.33271578","","","","","20.26638418","20.04427641","19.14829605","19.09981128","19.43552428","19.57866345","",
"Russian Federation","RUS","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.10292837","","","","","16.7950098","","","","","15.32830162","","","","","15.01957972","","","","","16.61893771","16.06101824","15.47182243","16.00776317","16.25309454","16.63374961","",
"Rwanda","RWA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.91104181","","","","","53.11099248","","","","","53.74521954","","","","","48.68999583","","","","","44.42371899","49.16258942","52.83209046","53.80575734","51.90882253","49.71362154","",
"South Asia","SAS","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.4987501286191","","","","","61.0799360523309","","","","","62.0796348573634","","","","","65.9411655574211","","","","","65.1135866819855","64.8837331524877","66.5698127693896","69.4541446588749","71.302390849979","73.6481374241144","",
"Saudi Arabia","SAU","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.07410559","","","","","83.59233911","","","","","92.91276008","","","","","92.63566227","","","","","129.684429","130.5685793","135.5539629","125.7091594","115.8722779","106.1617369","",
"Sudan","SDN","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.34987476","","","","","57.34288923","","","","","57.13961652","","","","","55.47293842","","","","","56.2293953","57.41440013","58.81493819","54.75282801","52.4613465","50.04764327","",
"Senegal","SEN","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.65390673","","","","","41.53854649","","","","","41.08928332","","","","","29.16028095","","","","","31.98207601","33.1630803","33.45035793","36.04783508","35.95564574","37.57020675","",
"Singapore","SGP","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.61227496","","","","","18.91690996","","","","","19.17276677","","","","","26.71651782","","","","","18.34036809","17.8787401","18.30800517","18.92521736","18.0980605","18.73785053","",
"Solomon Islands","SLB","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.261605932","","","","","7.303575131","","","","","7.209289957","","","","","8.378956894","","","","","5.935660007","5.756667894","5.888301937","6.292036286","6.175357034","6.579329957","",
"Sierra Leone","SLE","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.93098861","","","","","25.62385208","","","","","25.71070039","","","","","22.26966599","","","","","25.32717927","27.33857351","27.33178726","25.08915609","22.11248767","19.29960911","",
"El Salvador","SLV","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.45591374","","","","","40.12171965","","","","","42.83783835","","","","","38.68068909","","","","","31.35037865","33.42626952","37.90474923","36.6246429","36.78758485","37.0047886","",
"San Marino","SMR","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.73599299","","","","","21.37474283","","","","","22.45903897","","","","","19.49512131","","","","","19.6777248","20.40024523","20.73791133","20.31408253","20.02949885","19.83625362","",
"Serbia","SRB","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.35486021","","","","","20.02252424","","","","","19.64217277","","","","","17.01984292","","","","","20.065764","19.71190016","19.22166344","19.86840969","20.626713","21.43664968","",
"Sub-Saharan Africa (excluding high income)","SSA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.5160613816627","","","","","48.7224119120173","","","","","48.4094601425756","","","","","42.2282353840643","","","","","39.8831397359061","41.7220320202721","41.4194852301907","39.6146728138342","37.7635124721056","36.1855063523623","",
"South Sudan","SSD","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.88855965","","","","","41.9972222","","","","","42.66622268","","","","","34.67819553","","","","","36.05253667","36.88641227","38.31856543","35.37149581","33.95689759","32.43740893","",
"Sub-Saharan Africa","SSF","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.5119953970802","","","","","48.7186250677594","","","","","48.4059147550859","","","","","42.2258071339706","","","","","39.8806722000945","41.7195364383366","41.4170242409073","39.6123662626706","37.7613069397542","36.1833626847582","",
"Small states","SST","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.5245411969383","","","","","27.5724546107886","","","","","28.8186336272657","","","","","26.4669392611","","","","","29.2453813650187","29.3461714265672","30.3656221500818","30.7022784050607","30.2118850539567","30.407562510991","",
"Sao Tome and Principe","STP","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.88214197","","","","","15.91792049","","","","","15.9390288","","","","","15.70650167","","","","","13.26901676","12.85192383","13.23055431","13.37334295","13.52002205","13.88673949","",
"Suriname","SUR","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.09052685","","","","","28.4493405","","","","","28.37746754","","","","","17.45827413","","","","","14.97340567","17.31935325","18.76837887","20.0391847","19.25716093","18.47176015","",
"Slovak Republic","SVK","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.4978689","","","","","26.1027634","","","","","21.65568172","","","","","20.11395252","","","","","20.30102663","19.50988629","18.89444644","19.02211439","19.76513025","20.52367065","",
"Slovenia","SVN","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.57792138","","","","","19.70773402","","","","","16.7514591","","","","","16.64573194","","","","","15.8317535","15.1509698","15.82938019","17.21888038","18.74940754","20.3499567","",
"Sweden","SWE","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.534100282","","","","","6.141198517","","","","","5.918966093","","","","","5.386457219","","","","","5.439519683","5.286282462","5.164744765","5.578642747","5.860588073","6.241379908","",
"Swaziland","SWZ","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.28530318","","","","","26.63700172","","","","","27.67481028","","","","","26.47072414","","","","","22.30149211","21.98468072","21.85809882","21.52643672","21.65751713","21.60860671","",
"Sint Maarten (Dutch part)","SXM","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.67011674","","","","","19.24394903","","","","","19.19024452","","","","","19.87310249","","","","","15.85956686","16.08787201","15.69548931","15.29388678","14.23870465","13.21491539","",
"Syrian Arab Republic","SYR","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.05828754","","","","","32.5675528","","","","","32.38165925","","","","","31.19540479","","","","","41.20963858","38.2568277","37.58778455","38.44399394","39.87796922","41.56628282","",
"Turks and Caicos Islands","TCA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.80278938","","","","","64.58295334","","","","","63.864809","","","","","58.99097253","","","","","56.34271414","56.98399537","56.18013134","52.96224759","49.32116669","46.05858564","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.2536322907598","","","","","41.9071128628338","","","","","43.1705756984912","","","","","47.1109468613656","","","","","46.8750471539868","46.1826446557956","46.395881349578","46.2517609019365","46.9518413407435","47.2943411846475","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.8941824729689","","","","","24.3440479132494","","","","","22.6371998372192","","","","","20.6070443941362","","","","","23.5792016762789","23.1396041128206","22.4580967553336","23.2737443739867","24.1044485124892","24.7829400337316","",
"Togo","TGO","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.13023222","","","","","54.70260434","","","","","54.17402175","","","","","41.04037681","","","","","38.93953654","42.2918872","42.56605449","38.578161","35.46667226","32.67724465","",
"Thailand","THA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.54755358","","","","","23.73444347","","","","","23.83641492","","","","","24.82432084","","","","","22.4831196","22.96999021","23.91713546","25.06966768","25.50889131","26.35272294","",
"Tajikistan","TJK","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.0932589","","","","","61.93047106","","","","","62.68557131","","","","","44.59026932","","","","","49.14688896","48.25457778","49.42019407","47.85776126","50.26626445","50.02908375","",
"Turkmenistan","TKM","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.85805304","","","","","34.74833266","","","","","35.16615995","","","","","20.7456506","","","","","29.71419456","27.37161185","27.91993298","28.34641859","30.01445488","31.29449247","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9700586902007","","","","","21.7211579835719","","","","","23.1486079714731","","","","","21.8398127543022","","","","","17.2155949745435","17.8494722140538","18.2207478464624","18.2484709722803","17.8394619661502","17.8854650631936","",
"Timor-Leste","TLS","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.69472194","","","","","19.72161455","","","","","20.2650325","","","","","20.03113402","","","","","18.98310519","18.57302387","18.80759594","19.07008493","18.84312794","18.89846158","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.9476080466636","","","","","48.134852522072","","","","","48.6051276378771","","","","","46.610342639687","","","","","56.7908628457775","55.5497800201232","55.2080014412215","56.094883241891","56.7481951615923","58.0341815495972","",
"Tonga","TON","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.923351204","","","","","4.879952569","","","","","4.912410469","","","","","4.921047413","","","","","3.860327773","3.8447872","3.941637049","3.958598911","4.00741979","4.025835246","",
"South Asia (IDA & IBRD)","TSA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.4987501286191","","","","","61.0799360523309","","","","","62.0796348573634","","","","","65.9411655574211","","","","","65.1135866819855","64.8837331524877","66.5698127693896","69.4541446588749","71.302390849979","73.6481374241144","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.5119953970803","","","","","48.7186250677594","","","","","48.4059147550858","","","","","42.2258071339706","","","","","39.8806722000945","41.7195364383366","41.4170242409073","39.6123662626706","37.7613069397542","36.1833626847582","",
"Trinidad and Tobago","TTO","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.51321399","","","","","19.27430589","","","","","19.36819898","","","","","14.96919491","","","","","12.30940653","12.3866188","12.57351404","13.45339432","13.6742168","14.19016577","",
"Tunisia","TUN","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.8297061","","","","","36.45532294","","","","","35.63074866","","","","","28.42592133","","","","","35.46951134","34.06860937","33.5848041","35.8733935","39.94465035","44.79266297","",
